"datasetID","dataType","nSamples","nAnalytes","minRowNonNaNumber.log2","maxRowNonNaNumber.log2","minRowNaPercentage.log2","maxRowNaPercentage.log2","minColNaPercentage.log2","maxColNaPercentage.log2","percNATotal.log2","percOfRowsWithNAs.log2","percOfColsWithNAs.log2","corSampleMeanNA.log2","corSampleMeanNAPval.log2","corAnalyteMeanNA.log2","corAnalyteMeanNAPval.log2","mean.wNAs.log2","median.wNAs.log2","min.wNAs.log2","max.wNAs.log2","medianSampleVariance.wNAs.log2","medianAnalyteVariance.wNAs.log2","variance.wNAs.log2","kurtosis.wNAs.log2","skewness.wNAs.log2","prctPC1.wNAs.log2","prctPC2.wNAs.log2","bimodalityRowCorr.wNAs.log2","bimodalityRowCorrSeed.wNAs.log2","bimodalityColCorr.wNAs.log2","bimodalityColCorrSeed.wNAs.log2","linearCoefPoly2Row.wNAs.log2","quadraticCoefPoly2Row.wNAs.log2","coefHclustRows.wNAs.log2","coefHclustRowsSeed.wNAs.log2","intensityNAProb50.sd.wNAs.log2","intensityNAProb90.sd.wNAs.log2","intensityNAProbSeed.wNAs.log2","intensityNAProbnSamplesWithProbValue.wNAs.log2","nDistinctValues.log2","nNegativeNumbers.log2"
"E-MTAB-10021.aggregated_filtered_normalised_counts.mtx","sc_normalized",30220,23275,3,30117,0.340833884844474,99.9900727994706,65.8259935553169,99.5746509129968,91.2530710343979,100,100,0.837389672470697,0,-0.390681015352734,0,7.67716576255553,7.46710793825655,-15.4031785363498,19.7820121344512,1.82700297471359,0.887747668728485,2.56865054021944,20.9818029888332,-1.34895842317578,0.132633678580656,0.0519051866666626,NA,123,0.886603391053104,123,-7.08145851686015,0.471912384715123,0.674359922444483,123,1.5781594676432,3.34449772381498,123,173,2300755,0
"E-MTAB-10030.aggregated_filtered_normalised_counts.mtx","sc_normalized",35002,15945,3,34998,0.0114279184046626,99.9914290611965,62.0319849482596,97.4223894637817,89.6092805806429,100,100,0.976625777659834,0,-0.501532436666166,0,8.10933430087263,7.89025156787078,-15.1583335510498,17.6042212123401,2.12745542888632,0.674621044459072,2.6791370599302,23.6477742429365,-1.51835888325841,0.100607081785794,0.0477068703413667,NA,123,0.831134395876349,123,-6.73390012168483,0.387082090432203,0.750244146109999,123,0.986607844035705,1.06857195469386,123,188,1946117,0
"E-MTAB-10035.aggregated_filtered_normalised_counts.mtx","sc_normalized",112676,23621,3,112475,0.178387589193795,99.9973374986687,59.4217010287456,99.5131450827653,86.289340941652,100,100,0.989223091358694,0,-0.577647200652343,0,7.10271643905729,7.00046170123734,-17.413115512709,19.0745632814787,2.04976883639865,1.14833294595834,2.81577284297723,13.0308174671037,-0.691045919600068,0.17200110382968,0.052061630483225,NA,123,1.36836563525576,123,-3.38963606797937,0.216480421883708,0.698537370878038,123,0.84606438394497,4.6544123173876,123,185,8375788,0
"E-MTAB-10042.aggregated_filtered_normalised_counts.mtx","sc_normalized",10151,20005,3,10139,0.118214954191705,99.9704462614521,71.4821294676331,99.2251937015746,93.1672386799369,100,100,0.359917248139127,3.94941053189073e-308,-0.00309033028760726,0.662062716628233,6.84579330522298,6.54166846764712,-15.7825631450528,18.847285441485,2.64988543306564,1.47516194704537,3.62653004429341,11.8116427837703,-0.0334024173237397,0.192161955832728,0.0983659185109372,NA,123,1.14586115384052,123,-3.77792728330411,0.289677913008041,0.781408274190033,123,2.57473913138106,3.02552091262714,123,135,559783,0
"E-MTAB-10050.aggregated_filtered_normalised_counts.mtx","sc_normalized",6686,17501,3,6682,0.0598265031408914,99.9551301226443,64.7905833952346,96.8916061939318,85.3810122862429,100,100,0.985814336069917,0,-0.424391696641518,0,7.61943410161663,7.5502959785549,-15.3143708976161,17.9015622389255,2.09347161173548,0.762374364123909,2.52358212429744,27.8073617746965,-1.92131922497266,0.152831128052927,0.0495911902467676,NA,123,0.117141467872058,123,-10.8863875714467,0.662559582391995,0.715441240524303,123,1.40239321938714,4.25183689106876,123,180,538171,0
"E-MTAB-10174.aggregated_filtered_normalised_counts.mtx","sc_normalized",25550,19892,3,25052,1.94911937377691,99.9882583170254,57.7719686306053,99.0347878544138,90.3239804140008,100,100,0.731274638617856,0,-0.421537458150496,0,7.44140634914573,7.36230628753551,-17.3622264695701,19.4202136514792,2.23587059554572,2.0331418200725,3.72608517155777,11.2141867791659,-0.853723947521168,0.186025890783874,0.053969198246799,NA,123,1.1333639290744,123,-4.69980609347771,0.315622514705216,0.664722160307914,123,1.55168785069438,2.50105464100429,123,174,1631481,0
"E-MTAB-10196.aggregated_filtered_normalised_counts.mtx","sc_normalized",13378,18659,3,13375,0.0224248766631784,99.9775751233368,63.6314915054397,97.9795273058578,89.2530093589979,100,100,0.97292373699589,0,-0.380394428761677,0,7.73501209796494,7.52775762009596,-15.5152378454343,18.6610696563282,2.40407628356908,0.919875082386716,2.99676366514717,21.4817624895516,-1.49322006381963,0.144502118101998,0.0503864048546109,NA,123,1.65030327185308,123,-8.35794264073167,0.521843640994925,0.735290746772635,123,1.17138250526611,3.98341715183137,123,176,924050,0
"E-MTAB-10197.aggregated_filtered_normalised_counts.mtx","sc_normalized",7553,18106,3,7535,0.238315900966503,99.9602806831723,66.6905998011709,98.2878603777753,89.8673279172189,100,100,0.969570346199396,0,-0.510957994951002,0,8.07316655944039,7.74452589517776,-15.2340688945429,19.3319125964081,1.76964584513605,0.855362933116584,2.48123769105843,19.9486185047159,-1.22223351253168,0.124318581972083,0.0490133255030288,NA,123,1.29505960045023,123,-8.12460312341719,0.495282280043263,0.673277691183802,123,1.1303795040069,3.20830097073455,123,176,423582,0
"E-MTAB-10221.aggregated_filtered_normalised_counts.mtx","sc_normalized",18186,20965,3,18073,0.62135708786979,99.9835037941273,55.7309802051037,99.5564035296923,88.8797052709358,100,100,0.914861413295998,0,-0.510456911389179,0,7.59134708321711,7.42315474575601,-16.6109094498401,19.2434080806589,1.69708123331146,1.32160354717553,2.68121768026747,14.6211829579609,-0.800863859002299,0.172316470012949,0.0614861309806036,NA,123,0.947335055200058,123,-3.45314117718473,0.223285653122453,0.647043694284627,123,1.79538981635101,5.46245480128373,123,172,1102073,0
"E-MTAB-10231.aggregated_filtered_normalised_counts.mtx","sc_normalized",13106,15294,3,13103,0.022890279261407,99.9771097207386,63.9466457434288,98.9930691774552,91.4033326674089,100,100,0.844012644111165,0,-0.335815616151282,0,7.70105174709368,7.5756669849237,-16.4930581320882,19.7077727043368,3.08510497455142,1.76832159185175,4.54978421092196,10.2066819894041,-0.765883913227017,0.162183639377027,0.0413444137299908,NA,123,0.681583725929037,123,-7.88692588134996,0.495127845389952,0.727365905032807,123,1.27627135461273,1.91470389267654,123,185,1114410,0
"E-MTAB-10243.aggregated_filtered_normalised_counts.mtx","sc_normalized",51545,26716,3,51449,0.186245028615773,99.9941798428558,64.4183260967211,98.0461146878275,83.2108585826862,100,100,0.985948713643734,0,-0.653146137797296,0,6.66162631417292,6.45431623978856,-16.860201974863,16.9489691035642,2.52071363893398,0.751048487041098,2.87973527996359,22.8132469007322,-1.6129068253057,0.105601670861516,0.0290286334936543,NA,123,1.53002987499677,123,-3.57033327832083,0.225168050278618,0.841341258588093,123,0.58600404985502,2.78374618112441,123,200,12584524,0
"E-MTAB-10283.aggregated_filtered_normalised_counts.mtx","sc_normalized",302844,27530,3,302808,0.0118873083171534,99.9990093909736,61.1514711224119,98.7831456592808,92.4735721728039,100,100,0.989151802356484,0,-0.3313636105412,0,7.38724166638906,7.22270024931023,-17.3649042183067,17.9212610002757,2.18538870375659,1.78949686743634,3.66737441114965,7.70559958501664,-0.393666571634772,0.178473601688495,0.0542704548688667,NA,123,0.969040101746394,123,-1.41401298645745,0.0855985578391847,0.693759107906551,123,0.76061692173871,4.60346525472906,123,187,10996003,0
"E-MTAB-10290.aggregated_filtered_normalised_counts.mtx","sc_normalized",29203,25511,3,29197,0.0205458343320892,99.989727082834,65.9205832778017,98.0283015169927,83.7840713268318,100,100,0.972298293435902,0,-0.566790742633289,0,6.72234355838195,6.54086220193364,-16.1181096544646,17.193277491501,2.55004135229754,0.642840153088987,2.86795897529822,21.1999857199396,-1.46181102587492,0.0723287798983558,0.0221477400502106,NA,123,0.110011580826824,123,-7.16396375610558,0.491146649244851,0.838505090027314,123,0.740090670671059,3.55851325824052,123,199,7600558,0
"E-MTAB-10432.aggregated_filtered_normalised_counts.mtx","sc_normalized",4930,18075,3,4909,0.425963488843813,99.9391480730223,56.4149377593361,98.3513139695712,88.320372349827,100,100,0.978432269355114,0,-0.407333325935621,0,7.21268475805612,6.82877271682453,-15.641882437934,19.3619267728416,2.28261744244187,0.956401047617028,3.25627654672019,6.24933480139457,0.513549913017231,0.156432212822707,0.0576035807427012,NA,123,2.02715455673613,123,-1.0116754371427,0.074926538267626,0.697263368221552,123,1.70057550328269,4.26937801423563,123,184,471434,0
"E-MTAB-10434.aggregated_filtered_normalised_counts.mtx","sc_normalized",1489,23323,3,1463,1.74613834788449,99.798522498321,67.7399991424774,98.9495347939802,87.8882532272927,100,100,0.404556598851847,9.92166379750726e-60,-0.404081464598435,0,5.41476310851561,5.66315089010539,-27.0437521562298,19.8425172356165,10.4282344137131,6.97687074268894,11.5151632804054,4.09870429645284,-0.758332444610818,0.0497139542738609,0.0149252921862244,NA,123,1.57986503963988,123,-3.06168139405842,0.28252962744442,0.727536103927569,123,2.46896867837905,5.78005091538336,123,177,1802235,0
"E-MTAB-10448.aggregated_filtered_normalised_counts.mtx","sc_normalized",16085,18568,3,15928,0.976064656512278,99.9813490829966,53.9907367514003,99.6283929340801,85.4816854450392,100,100,0.888557456318813,0,-0.51206593179667,0,7.22758245019785,7.06893129763459,-16.8502784586612,18.9786872800905,1.8042434829961,1.38999894713351,2.88893357383449,9.22755265959296,-0.284992097226928,0.220188687121429,0.0572183944722046,NA,123,1.27678815763241,123,-6.20860167635816,0.426549929568872,0.739738723846337,123,1.31471242397085,3.7445690987484,123,174,1161440,0
"E-MTAB-10485.aggregated_filtered_normalised_counts.mtx","sc_normalized",16694,23180,3,16662,0.191685635557685,99.9820294716665,53.869715271786,97.8774805867127,86.4092915229033,100,100,0.961181414761142,0,-0.543063403588017,0,7.21805223114592,7.11478480042638,-16.8680871985764,17.6440906086729,1.96254382155595,0.975196023430784,2.58377542712961,11.7841633834075,-0.519453418256854,0.176195598274413,0.0513948796839702,NA,123,0.882238174648904,123,-4.75554664974113,0.329713705321131,0.719928899916879,123,1.25857444530069,3.75607507157534,123,187,1511188,0
