"datasetID","dataType","nSamples","nAnalytes","minRowNonNaNumber.log2","maxRowNonNaNumber.log2","minRowNaPercentage.log2","maxRowNaPercentage.log2","minColNaPercentage.log2","maxColNaPercentage.log2","percNATotal.log2","percOfRowsWithNAs.log2","percOfColsWithNAs.log2","corSampleMeanNA.log2","corSampleMeanNAPval.log2","corAnalyteMeanNA.log2","corAnalyteMeanNAPval.log2","mean.wNAs.log2","median.wNAs.log2","min.wNAs.log2","max.wNAs.log2","medianSampleVariance.wNAs.log2","medianAnalyteVariance.wNAs.log2","variance.wNAs.log2","kurtosis.wNAs.log2","skewness.wNAs.log2","prctPC1.wNAs.log2","prctPC2.wNAs.log2","bimodalityRowCorr.wNAs.log2","bimodalityRowCorrSeed.wNAs.log2","bimodalityColCorr.wNAs.log2","bimodalityColCorrSeed.wNAs.log2","linearCoefPoly2Row.wNAs.log2","quadraticCoefPoly2Row.wNAs.log2","coefHclustRows.wNAs.log2","coefHclustRowsSeed.wNAs.log2","intensityNAProb50.sd.wNAs.log2","intensityNAProb90.sd.wNAs.log2","intensityNAProbSeed.wNAs.log2","intensityNAProbnSamplesWithProbValue.wNAs.log2","nDistinctValues.log2","nNegativeNumbers.log2"
"E-CURD-71_A-AFFY-43-normalized-expressions.tsv","microarray",968,18106,968,968,0,0,0,0,0,0,0,NA,NA,NA,NA,2.71695574541447,2.74500734299647,1.48224725703032,3.88502092919571,0.200611265332314,0.00556717781057356,0.199162341805224,-0.646346302187673,-0.11827274313568,0.705319754602237,0.0898665363570823,1.19565008529335,123,7.48341651644122,NA,-0.0457979262858122,0.00902491716396951,0.873990671164339,123,NA,NA,NA,NA,16258724,0
"E-CURD-72_A-AFFY-43-normalized-expressions.tsv","microarray",831,18106,831,831,0,0,0,0,0,0,0,NA,NA,NA,NA,2.79866926819624,2.82119262176603,1.61276339696084,3.88687858795509,0.169164680365614,0.00526649443835389,0.172043225671732,-0.595428374953769,-0.115124407628736,0.742757052746716,0.0837810979212478,1.24663815968813,123,7.45976547215778,NA,-0.016022246247706,0.00343312393832084,0.89178314391365,123,NA,NA,NA,NA,13923992,0
"E-CURD-73_A-AFFY-43-normalized-expressions.tsv","microarray",506,18106,506,506,0,0,0,0,0,0,0,NA,NA,NA,NA,2.75960120910185,2.78770757590496,1.55366300105645,3.89754426752861,0.196718199295672,0.00541083077869148,0.194674863704153,-0.699859702098245,-0.103326317430828,0.688595947462921,0.0789472927267972,1.24371934944059,123,6.73574076446225,NA,-0.0416909461472971,0.00805342150915328,0.833081878314304,123,NA,NA,NA,NA,8559528,0
"E-CURD-74_A-AFFY-43-normalized-expressions.tsv","microarray",929,18106,929,929,0,0,0,0,0,0,0,NA,NA,NA,NA,2.62154024409617,2.64684583746081,1.36741706818665,3.87909921034639,0.228360125048107,0.00557855522174413,0.227421661277586,-0.781322802619368,-0.041604015560065,0.76734673856181,0.0386097583690286,1.38656890982067,123,10.9739161714971,NA,0.0193667172463396,-0.00249595908079428,0.843918611433525,123,NA,NA,NA,NA,15554796,0
"E-CURD-75_A-AFFY-43-normalized-expressions.tsv","microarray",903,18106,903,903,0,0,0,0,0,0,0,NA,NA,NA,NA,2.66254020422874,2.68165779514833,1.4586717980995,3.87962166186229,0.212147395585391,0.00520698349319057,0.209885561111459,-0.747412137277255,-0.0199684774388095,0.58046026376858,0.125287452126021,0.935011089648298,123,6.05846137404533,NA,-0.0733426057754313,0.0142199006108243,0.879336549170452,123,NA,NA,NA,NA,15145906,0
"E-CURD-76_A-AFFY-43-normalized-expressions.tsv","microarray",186,18106,186,186,0,0,0,0,0,0,0,NA,NA,NA,NA,2.79252112220315,2.81999511057057,1.6100785587128,3.89652428729863,0.185077773067914,0.00519641740706262,0.178682273696988,-0.633235876245697,-0.134654582392596,0.754369816188785,0.0914888824140517,1.38946940841763,123,6.76427893234675,NA,0.0130976337828409,-0.00176487444993316,0.861306228896225,123,NA,NA,NA,NA,3163354,0
"E-ENAD-28_A-AFFY-37-normalized-expressions.tsv","microarray",93,12058,93,93,0,0,0,0,0,0,0,NA,NA,NA,NA,2.70985972888416,2.72666359241843,1.50509821482674,3.91287517907212,0.240861620568662,0.00525094380086073,0.238978541093994,-0.852475488498932,-0.0765678245732972,0.306625126163473,0.174542514267937,0.521621287703755,123,0.946537679867999,NA,0.0576511396747679,-0.0105271577225135,0.750882272771816,123,NA,NA,NA,NA,1047571,0
"E-ENAD-29_A-AFFY-45-normalized-expressions.tsv","microarray",226,18783,226,226,0,0,0,0,0,0,0,NA,NA,NA,NA,2.54365289517442,2.58128993570962,0.949587395825596,3.89162970786594,0.232258156609934,0.00595124580397106,0.232236176660454,-0.193368333667275,-0.275680560101646,0.209730179403554,0.161758870702943,0.919194208464051,123,0.917827136673218,NA,0.0148963190187841,-0.00349260287936375,0.768422729042576,123,NA,NA,NA,NA,3947691,0
"E-GEOD-10019_A-AFFY-2-normalized-expressions.tsv","microarray",6,20361,6,6,0,0,0,0,0,0,0,NA,NA,NA,NA,2.03138408446378,1.92898442104156,1.05125708844749,3.58680937635809,0.300432321349329,0.00499548230953344,0.30018215021969,-0.913609458793225,0.474960697478078,0.561841787581362,0.214636491105182,1.38737461769325,123,2.06621720584329,NA,0.0506899849258164,-0.0118485638236835,0.911406183313612,123,NA,NA,NA,NA,113853,0
"E-GEOD-10041_A-AFFY-44-normalized-expressions.tsv","microarray",72,38340,72,72,0,0,0,0,0,0,0,NA,NA,NA,NA,2.46808585783582,2.5058503810315,1.24669513549205,3.88095856173595,0.18242938225096,0.00581752439685157,0.183690817264005,-0.37361968076295,-0.180846756810638,0.372282223273056,0.0810481510352117,0.922300570553581,123,1.08617091935736,NA,0.0172070761927996,-0.00347179871040807,0.665151395863904,123,NA,NA,NA,NA,2553407,0
