"datasetID","dataType","nSamples","nAnalytes","minRowNonNaNumber.log2","maxRowNonNaNumber.log2","minRowNaPercentage.log2","maxRowNaPercentage.log2","minColNaPercentage.log2","maxColNaPercentage.log2","percNATotal.log2","percOfRowsWithNAs.log2","percOfColsWithNAs.log2","corSampleMeanNA.log2","corSampleMeanNAPval.log2","corAnalyteMeanNA.log2","corAnalyteMeanNAPval.log2","mean.wNAs.log2","median.wNAs.log2","min.wNAs.log2","max.wNAs.log2","medianSampleVariance.wNAs.log2","medianAnalyteVariance.wNAs.log2","variance.wNAs.log2","kurtosis.wNAs.log2","skewness.wNAs.log2","prctPC1.wNAs.log2","prctPC2.wNAs.log2","bimodalityRowCorr.wNAs.log2","bimodalityRowCorrSeed.wNAs.log2","bimodalityColCorr.wNAs.log2","bimodalityColCorrSeed.wNAs.log2","linearCoefPoly2Row.wNAs.log2","quadraticCoefPoly2Row.wNAs.log2","coefHclustRows.wNAs.log2","coefHclustRowsSeed.wNAs.log2","intensityNAProb50.sd.wNAs.log2","intensityNAProb90.sd.wNAs.log2","intensityNAProbSeed.wNAs.log2","intensityNAProbnSamplesWithProbValue.wNAs.log2","nDistinctValues.log2","nNegativeNumbers.log2"
"E-MTAB-4417-raw-counts.tsv.undecorated","RNAseq_raw_undecorated",6,26474,1,6,0,83.3333333333333,6.20608899297424,11.6340560549974,8.58200498602402,15.9854952028405,100,-0.942857142857143,0.0166666666666667,-0.627380680393359,0,7.59607014938783,8.27612440527424,0,18.8717819364311,11.7958887111567,0.61964406604086,11.8552080109579,-0.346961780221351,-0.540073080953253,0.739208680065526,0.143853877699211,NA,123,1.08064932747858,NA,0.0721806085846614,-0.00837504843391014,0.888355435993658,123,0.232441228054948,0.111975003576143,NA,6,10273,0
"E-MTAB-4447-raw-counts.tsv.undecorated","RNAseq_raw_undecorated",12,27701,1,12,0,91.6666666666667,9.35706292191618,15.3568463232374,13.5741188645416,22.9558499693152,100,0.202797202797203,0.528100236783455,-0.728368856523582,0,7.8965642965665,8.8008998999203,0,21.4538553723075,12.878254511315,0.404765546098136,13.2937821331085,-0.37999063858829,-0.604492536322941,0.467315033996563,0.222378317469334,NA,123,1.68417438819552,NA,0.0381825173272339,-0.00634154878053178,0.818525874285409,123,0.130190883733445,0.107033628479717,NA,12,16268,0
"E-MTAB-4484-raw-counts.tsv.undecorated","RNAseq_raw_undecorated",57,102658,1,57,0,98.2456140350877,25.0150986771611,55.7910732724191,32.0644975840408,70.0218200237682,100,-0.507259528130672,7.12983755715209e-05,-0.871732285489677,0,4.97173371844242,5.20945336562895,0,19.8826699133848,7.7794271192162,1.77064813977455,7.93457740489206,-0.714859837664556,-0.0621582291435204,0.245510648719351,0.177916425169572,NA,123,1.13225136268842,NA,1.37537919432248,-0.140612670621804,0.75351469628288,123,0.323760595582288,0.566839633142102,NA,56,10158,0
"E-MTAB-4644-raw-counts.tsv.undecorated","RNAseq_raw_undecorated",8,1830,1,8,0,87.5,43.0054644808743,61.2021857923497,54.2896174863388,71.7486338797814,100,0.30952380952381,0.461805555555556,-0.801775814821078,0,7.90298616658942,6.71424551766612,0,19.5391872157049,43.1684959243021,2.22734371004486,43.0332022469616,-1.53911091723917,0.189783858182681,0.294950261235109,0.167994218653486,NA,123,1.9791381756554,NA,5.02427388749354,-0.295995246983777,0.903624602308134,123,0.738861623426248,1.04673147636209,NA,8,3247,0
"E-MTAB-4683-raw-counts.tsv.undecorated","RNAseq_raw_undecorated",48,27560,1,48,0,97.9166666666667,16.6799709724238,21.6618287373004,19.7514513788099,29.7931785195936,100,-0.595853234910986,1.19859697104638e-05,-0.80040986187276,0,7.48333431765771,8.23840473932508,0,19.6812384117778,11.4443358275595,0.151709889989835,11.6349941050889,-0.230795598971409,-0.567129136012073,0.240885708128232,0.191273531206776,NA,123,1.16296847679783,NA,0.0193826081451268,-0.00547634239060639,0.684724894100522,123,0.0981900327569052,0.0655894518146625,NA,48,23258,0
"E-MTAB-4723-raw-counts.tsv.undecorated","RNAseq_raw_undecorated",22,15999,1,22,0,95.4545454545455,14.6509156822301,33.0708169260579,19.5671320366614,40.6462903931496,100,-0.759457933370977,6.35966613629612e-05,-0.864447029501637,0,6.70788036838405,7.33985000288462,0,20.7368750596582,13.7228078619226,1.18896444999093,14.103723131469,-0.922093283295606,-0.233966153229374,0.560337169182665,0.0863059916601365,NA,123,0.799435714614609,NA,0.437634180662096,-0.0374089855470824,0.743460690532856,123,0.261023055857845,0.177392144042093,NA,22,12630,0
"E-MTAB-4748-raw-counts.tsv.undecorated","RNAseq_raw_undecorated",883,54442,1,883,0,99.8867497168743,35.5038389478711,67.1338304985122,47.2477343806783,78.6543477462253,100,0.282078121048142,1.29353702103291e-17,-0.962757043182674,0,5.28478004405838,4.85798099512757,0,21.3267706946388,15.9271895727099,0.377045928857356,15.7895721151888,-1.2481628931158,0.197289275988647,0.235989647530461,0.0673719513297865,NA,123,1.83742402797631,NA,0.307372633960719,-0.0269979169469561,0.7884519641375,123,0.345009830886952,0.139597741407709,123,200,55667,0
"E-MTAB-4765-raw-counts.tsv.undecorated","RNAseq_raw_undecorated",22,19435,1,21,4.54545454545455,95.4545454545455,39.2024697710316,99.6501157705171,66.3011904483476,100,100,-0.810276679841897,5.30079459376727e-06,-0.555487172371724,0,1.44691184670815,1,0,11.1299269335104,1.48431889012725,1.01789092722526,2.31894253012312,1.29123125884279,1.12475237768395,0.306728132636161,0.127145888410106,NA,123,0.86062306361523,NA,1.25811051752994,-0.0129984923899083,0.839898961465638,123,1.87245790051561,4.0428893359323,NA,11,396,0
"E-MTAB-4789-raw-counts.tsv.undecorated","RNAseq_raw_undecorated",28,28040,1,28,0,96.4285714285714,14.19757489301,19.2902995720399,17.0464387609537,30.1176890156919,100,-0.915286719944001,9.08181474867696e-12,-0.802372252972144,0,6.33152581530738,6.91886323727459,0,18.4918022191426,10.2864646234524,0.292062978124467,10.2474654970842,-0.647931195398602,-0.362367227584194,0.418272423700523,0.135424016013551,NA,123,1.22038514136503,NA,0.0895608667554976,-0.0108697085762162,0.693290383653427,123,0.0704129254791853,0.0708446617679239,NA,28,10277,0
"E-MTAB-4792-raw-counts.tsv.undecorated","RNAseq_raw_undecorated",48,30474,1,48,0,97.9166666666667,17.9398831791035,26.9245914550108,23.4670675548555,38.5837107042069,100,0.0247503256621798,0.86715861339272,-0.860429393438243,0,6.65904143587085,7.39231742277876,0,18.5892378396813,11.2396311341558,0.25,11.2922600625921,-0.645721473268363,-0.429299193242858,0.480329566097223,0.148079449968357,NA,123,1.47312157336216,NA,0.309380969028259,-0.0333586824384772,0.742799602450972,123,0.215837233315741,0.0867655699591743,NA,48,15360,0
