"datasetID","dataType","nSamples","nAnalytes","minRowNonNaNumber.log2","maxRowNonNaNumber.log2","minRowNaPercentage.log2","maxRowNaPercentage.log2","minColNaPercentage.log2","maxColNaPercentage.log2","percNATotal.log2","percOfRowsWithNAs.log2","percOfColsWithNAs.log2","corSampleMeanNA.log2","corSampleMeanNAPval.log2","corAnalyteMeanNA.log2","corAnalyteMeanNAPval.log2","mean.wNAs.log2","median.wNAs.log2","min.wNAs.log2","max.wNAs.log2","medianSampleVariance.wNAs.log2","medianAnalyteVariance.wNAs.log2","variance.wNAs.log2","kurtosis.wNAs.log2","skewness.wNAs.log2","prctPC1.wNAs.log2","prctPC2.wNAs.log2","bimodalityRowCorr.wNAs.log2","bimodalityRowCorrSeed.wNAs.log2","bimodalityColCorr.wNAs.log2","bimodalityColCorrSeed.wNAs.log2","linearCoefPoly2Row.wNAs.log2","quadraticCoefPoly2Row.wNAs.log2","coefHclustRows.wNAs.log2","coefHclustRowsSeed.wNAs.log2","intensityNAProb50.sd.wNAs.log2","intensityNAProb90.sd.wNAs.log2","intensityNAProbSeed.wNAs.log2","intensityNAProbnSamplesWithProbValue.wNAs.log2","nDistinctValues.log2","nNegativeNumbers.log2"
"E-ENAD-42-fpkms_median.tsv","RNAseq_fpkms_median",118,52351,1,118,0,99.1525423728814,28.4751007621631,57.3188668793337,41.8182159601309,72.1724513380833,100,0.373137680617527,3.16176384186466e-05,-0.805550532609871,0,0.0779670637778356,-0.15200309344505,-3.32192809488736,16.5485811181651,6.83671892309911,0.595820031376948,6.81474793071308,-0.172767588806689,0.539064614994505,0.21478285778754,0.122268170024412,NA,123,0.145205154916014,NA,0.0922809134342145,-0.0303152040686128,0.67157089828364,123,0.387612029686375,0.420557784545829,NA,118,3883,0
"E-ENAD-43-fpkms_median.tsv","RNAseq_fpkms_median",28,24884,1,28,0,96.4285714285714,12.5221025558592,15.5923484970262,14.2778205157646,27.6965118148208,100,-0.222769567597154,0.253375692108378,-0.743573885618137,0,2.25676467836426,2.58496250072116,-3.32192809488736,16.7025650216835,9.12808524690279,0.19782469097798,9.13932156080146,-0.549853764507696,-0.142900276609789,0.203270902470045,0.173545971710628,NA,123,1.38585054866555,NA,-0.00791909002669677,-0.012101689500297,0.73585502088709,123,0.0750792879667334,0.116096031015629,NA,28,2207,0
"E-ERAD-401-fpkms_median.tsv","RNAseq_fpkms_median",28,29175,1,28,0,96.4285714285714,21.4910025706941,32.5072836332476,28.0204431386951,43.5612682090831,100,0.836343732895457,1.3794962259439e-06,-0.818418587845322,0,0.996369733708636,1,-3.32192809488736,16.0221944017606,8.52283523921627,0.111984593079691,8.48110747448001,-0.909399505714955,0.106177674196902,0.40628735560506,0.123064563271386,NA,123,0.867521996725336,NA,-0.018860673340345,-0.0102935910608788,0.765447245381655,123,0.175728368942977,0.159292942423896,NA,28,1240,0
"E-ERAD-475-fpkms_median.tsv","RNAseq_fpkms_median",18,24068,1,18,0,94.4444444444444,11.7417317600133,47.8477646667775,27.3387439292375,57.9109190626558,100,-0.180598555211558,0.47175848589854,-0.659067551464144,0,2.09540914147413,2.32192809488736,-3.32192809488736,16.9593454361453,6.77045029842381,1.34364013402348,6.33480875773833,-0.0359321237325587,0.12673591963922,0.410083600958031,0.228497266894853,NA,123,1.4384807363547,NA,0.319069859081756,-0.0516770181784971,0.846455301141513,123,0.894718281611547,1.19258201504587,NA,18,1562,0
"E-GEOD-110315-fpkms_median.tsv","RNAseq_fpkms_median",291,40311,1,291,0,99.6563573883162,29.3790776711071,47.0343082533304,34.1846439465799,61.9036987422788,100,0.286557522026439,6.62925214592914e-07,-0.849451261465982,0,2.18383873686874,2.58496250072116,-3.32192809488736,14.1780423288648,8.0356486067425,0.65451071955588,7.94694126962067,-0.515808843637514,-0.172982572307517,0.080571098783257,0.0624089187310778,NA,123,0.111253573608244,NA,0.0937570688779711,-0.0466898865933793,0.638060912514332,123,0.287493252863317,0.620006302160459,123,200,3133,0
"E-GEOD-113769-fpkms_median.tsv","RNAseq_fpkms_median",6,26585,1,6,0,83.3333333333333,7.29734812864397,19.623848034606,15.5288069713498,30.6751927778823,100,-0.6,0.241666666666667,-0.716119816055592,0,1.41095207637174,1.58496250072116,-3.32192809488736,15.9062799509144,9.12062582898077,0.386313504985882,9.14098373367104,-0.337617019819683,0.274254610959025,0.446662294472512,0.238984890959397,NA,123,2.04429819446598,NA,-0.0062033144394168,-0.00916696786777278,0.939000824696392,123,0.364019745976259,0.719985107851786,NA,6,1332,0
"E-GEOD-115796-fpkms_median.tsv","RNAseq_fpkms_median",9,36067,1,9,0,88.8888888888889,19.5913161615882,25.7492999140489,22.448652661867,39.8591510244822,100,0.5,0.177662037037037,-0.788490650709659,0,2.00763276620445,2.32192809488736,-3.32192809488736,14.2172761633073,7.91514475534466,0.5,7.79205378991148,-0.551199537669915,-0.14349728683766,0.385783149824248,0.183676092039931,NA,123,1.44714101224964,NA,0.0132499408545368,-0.026270422356561,0.816735773893709,123,0.323891927018128,0.667996540795578,NA,9,1126,0
"E-GEOD-18068-fpkms_median.tsv","RNAseq_fpkms_median",12,18600,1,12,0,91.6666666666667,16.5430107526882,49.263440860215,29.6339605734767,58.2795698924731,100,0.195804195804196,0.54287352062982,-0.726518796870729,0,2.53667934809496,3,-3.32192809488736,15.5993026818498,8.99440714854816,1.67518245757499,8.9139422819223,-0.352910393294702,-0.121326409208338,0.333322138004747,0.208980116027359,NA,123,0.805733261888089,NA,0.495253195751322,-0.134508364429034,0.804266374409446,123,1.30510517226493,1.75639491463432,NA,12,1820,0
"E-GEOD-22131-fpkms_median.tsv","RNAseq_fpkms_median",12,27879,1,12,0,91.6666666666667,15.9654220022239,33.7314824778507,25.7723854275022,44.4277054413716,100,0.762237762237762,0.00589747599033439,-0.759850066949707,0,1.29909837088013,1.58496250072116,-3.32192809488736,13.8094666985375,6.94933735755698,0.471503355039487,6.95092992205074,-0.615513644614221,0.0256189379691987,0.467064039360218,0.237894113055811,NA,123,1.64573054574749,NA,0.0167495557736149,-0.0177367505619078,0.854683859474213,123,0.606192815171242,0.817309429657266,NA,12,793,0
"E-GEOD-26284-fpkms_median.tsv","RNAseq_fpkms_median",81,52979,1,81,0,98.7654320987654,32.2958153230525,99.6055040676494,53.0947855183244,99.9471488703071,100,0.314588979223126,0.00438905601549472,-0.752033435185042,0,0.443455690506152,0,-3.32192809488736,17.9562059752699,6.80252496566574,1.90709684639304,7.07972400368296,-0.441791734706106,0.341988879275509,0.187064933080203,0.092047994479957,NA,123,0.116035013914463,NA,0.472331460158681,-0.166732391596258,0.930333210272098,123,1.48092034935524,1.97842706965117,NA,81,2354,0
